province_code,province_name_vi,district_code,commune_code,commune_name_vi,commune,district_name_vi,district,commune_type,area,pop_density,population,total_household,hh1_2,hh_2+,total_male,m0_14,m15_60,m60+,total_female,f0_14,f15_55,f55+,edu_primary,edu_secondary,edu_high_school,edu_higher,atm,branch,outlet,cluster_id
1,Thành phố Hà Nội,271,9682,Xã Tiên Phong,Xa Tien Phong,Huyện Ba Vì,Huyen Ba Vi,Xa,8.759,0.925,8103,2182,545,1637,4072,1220,2465,387,4031,988,2154,889,849,420,232,138,0.0,1.0,1.0,1
1,Thành phố Hà Nội,271,9685,Xã Thụy An,Xa Thuy An,Huyện Ba Vì,Huyen Ba Vi,Xa,16.477999999999998,0.5870000000000001,9671,2217,472,1745,4878,1400,2958,520,4793,1293,2499,1001,1018,615,306,98,,,,1
1,Thành phố Hà Nội,271,9688,Xã Cam Thượng,Xa Cam Thuong,Huyện Ba Vì,Huyen Ba Vi,Xa,8.274,0.884,7312,1787,356,1431,3599,1017,2159,423,3713,922,1902,889,699,396,225,59,,,,1
1,Thành phố Hà Nội,271,9691,Xã Thuần Mỹ,Xa Thuan My,Huyện Ba Vì,Huyen Ba Vi,Xa,12.405999999999999,0.495,6139,1439,249,1190,3088,762,1994,332,3051,630,1709,712,472,291,180,59,,,,1
1,Thành phố Hà Nội,271,9694,Xã Tản Lĩnh,Xa Tan Linh,Huyện Ba Vì,Huyen Ba Vi,Xa,27.741999999999997,0.55,15269,3925,865,3060,7565,2221,4532,812,7704,1953,4116,1635,1563,992,507,158,1.0,1.0,2.0,1
1,Thành phố Hà Nội,271,9697,Xã Ba Trại,Xa Ba Trai,Huyện Ba Vì,Huyen Ba Vi,Xa,20.173,0.722,14558,3446,636,2810,7151,2048,4373,730,7407,1934,4003,1470,1351,1141,817,95,,,,1
1,Thành phố Hà Nội,271,9700,Xã Minh Quang,Xa Minh Quang,Huyện Ba Vì,Huyen Ba Vi,Xa,27.909000000000002,0.45299999999999996,12635,3057,507,2550,6350,1623,4037,690,6285,1433,3483,1369,1120,711,410,122,,,,1
1,Thành phố Hà Nội,271,9703,Xã Ba Vì,Xa Ba Vi,Huyện Ba Vì,Huyen Ba Vi,Xa,25.406999999999996,0.09,2279,522,46,476,1167,308,802,57,1112,284,656,172,229,138,83,11,,,,1
1,Thành phố Hà Nội,271,9706,Xã Vân Hòa,Xa Van Hoa,Huyện Ba Vì,Huyen Ba Vi,Xa,32.914,0.353,11618,2998,614,2384,5886,1684,3730,472,5732,1470,3189,1073,1167,822,371,95,,,,1
1,Thành phố Hà Nội,271,9709,Xã Yên Bài,Xa Yen Bai,Huyện Ba Vì,Huyen Ba Vi,Xa,35.419000000000004,0.25,8846,1975,352,1623,4741,1203,3213,325,4105,1088,2317,700,825,509,304,77,,,,1
1,Thành phố Hà Nội,271,9712,Xã Khánh Thượng,Xa Khanh Thuong,Huyện Ba Vì,Huyen Ba Vi,Xa,28.848000000000003,0.292,8420,1999,296,1703,4227,1103,2731,393,4193,969,2369,855,744,445,237,86,,,,1
1,Thành phố Hà Nội,272,9715,Thị trấn Phúc Thọ,Thi tran Phuc Tho,Huyện Phúc Thọ,Huyen Phuc Tho,Thi tran,3.738,2.333,8720,2248,477,1771,4346,1271,2578,497,4374,1074,2362,938,855,560,338,201,4.0,4.0,8.0,1
1,Thành phố Hà Nội,272,9718,Xã Vân Hà,Xa Van Ha,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,5.231,0.405,2118,494,83,411,1057,278,641,138,1061,287,539,235,188,124,67,20,,,,1
1,Thành phố Hà Nội,272,9721,Xã Vân Phúc,Xa Van Phuc,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,6.335,0.997,6314,1624,401,1223,3155,886,1840,429,3159,694,1680,785,594,337,244,89,0.0,1.0,1.0,2
1,Thành phố Hà Nội,272,9724,Xã Vân Nam,Xa Van Nam,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,5.247999999999999,1.238,6495,1640,376,1264,3265,857,1934,474,3230,672,1703,855,522,316,197,71,,,,2
1,Thành phố Hà Nội,272,9727,Xã Xuân Phú,Xa Xuan Phu,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,4.902,1.169,5732,1533,403,1130,2828,752,1686,390,2904,686,1446,772,523,304,194,49,,,,2
1,Thành phố Hà Nội,272,9730,Xã Phương Độ,Xa Phuong Do,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,4.26,0.401,1710,442,110,332,840,263,451,126,870,227,412,231,183,96,50,10,,,,2
1,Thành phố Hà Nội,272,9733,Xã Sen Chiểu,Xa Sen Chieu,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,2.339,4.294,10042,2763,739,2024,5056,1454,3032,570,4986,1257,2627,1102,980,655,320,119,,,,1
1,Thành phố Hà Nội,272,9736,Xã Cẩm Đình,Xa Cam Dinh,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,5.551,0.555,3080,885,272,613,1475,379,857,239,1605,381,797,427,270,170,107,75,,,,2
1,Thành phố Hà Nội,272,9739,Xã Võng Xuyên,Xa Vong Xuyen,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,7.478,2.2840000000000003,17082,4232,866,3366,8507,2374,5258,875,8575,2134,4586,1855,1593,1081,650,218,0.0,1.0,1.0,1
1,Thành phố Hà Nội,272,9742,Xã Thọ Lộc,Xa Tho Loc,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,6.761,1.3019999999999998,8804,2008,432,1576,4266,1138,2690,438,4538,943,2736,859,775,516,1284,88,,,,1
1,Thành phố Hà Nội,272,9745,Xã Long Xuyên,Xa Long Xuyen,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,3.259,2.5669999999999997,8366,2310,635,1675,4160,1225,2437,498,4206,1052,2129,1025,847,511,238,80,,,,1
1,Thành phố Hà Nội,272,9748,Xã Thượng Cốc,Xa Thuong Coc,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,4.362,1.256,5477,1270,201,1069,2738,707,1733,298,2739,658,1463,618,501,329,192,101,,,,1
1,Thành phố Hà Nội,272,9751,Xã Hát Môn,Xa Hat Mon,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,3.804,1.964,7470,1893,456,1437,3683,1065,2104,514,3787,937,1896,954,725,463,273,23,,,,2
1,Thành phố Hà Nội,272,9754,Xã Tích Giang,Xa Tich Giang,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,6.202999999999999,1.386,8600,2284,546,1738,4195,1062,2552,581,4405,1005,2263,1137,734,492,313,84,,,,2
1,Thành phố Hà Nội,272,9757,Xã Thanh Đa,Xa Thanh Da,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,4.152,1.7530000000000001,7280,1840,342,1498,3622,974,2228,420,3658,895,1977,786,653,448,234,165,,,,1
1,Thành phố Hà Nội,272,9760,Xã Trạch Mỹ Lộc,Xa Trach My Loc,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,6.585,1.085,7143,1794,373,1421,3627,1069,2167,391,3516,822,1849,845,718,417,226,104,,,,1
1,Thành phố Hà Nội,272,9763,Xã Phúc Hòa,Xa Phuc Hoa,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,4.465,1.536,6856,1797,440,1357,3379,902,2115,362,3477,805,1858,814,585,433,283,201,,,,1
1,Thành phố Hà Nội,272,9766,Xã Ngọc Tảo,Xa Ngoc Tao,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,5.484,1.569,8601,2267,526,1741,4264,1220,2523,521,4337,1059,2230,1048,826,581,261,192,0.0,1.0,1.0,1
1,Thành phố Hà Nội,272,9769,Xã Phụng Thượng,Xa Phung Thuong,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,4.9430000000000005,2.852,14099,3901,961,2940,7025,1818,4397,810,7074,1554,4012,1508,1150,970,544,417,,,,1
1,Thành phố Hà Nội,272,9772,Xã Tam Thuấn,Xa Tam Thuan,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,6.257999999999999,1.051,6578,1674,316,1358,3276,891,2007,378,3302,838,1756,708,614,357,192,145,,,,1
1,Thành phố Hà Nội,272,9775,Xã Tam Hiệp,Xa Tam Hiep,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,5.649,2.178,12306,3204,755,2449,6084,1867,3579,638,6222,1662,3250,1310,1245,846,388,240,,,,1
1,Thành phố Hà Nội,272,9778,Xã Hiệp Thuận,Xa Hiep Thuan,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,7.361000000000001,1.45,10673,2766,571,2195,5282,1405,3347,530,5391,1297,2918,1176,997,649,354,280,,,,1
1,Thành phố Hà Nội,272,9781,Xã Liên Hiệp,Xa Lien Hiep,Huyện Phúc Thọ,Huyen Phuc Tho,Xa,4.265,2.457,10478,2570,385,2185,5331,1534,3270,527,5147,1289,2858,1000,971,754,331,100,,,,1
1,Thành phố Hà Nội,273,9784,Thị trấn Phùng,Thi tran Phung,Huyện Đan Phượng,Huyen Dan Phuong,Thi tran,2.634,4.026,10605,2646,515,2131,5247,1437,3180,630,5358,1157,2984,1217,930,589,374,370,7.0,8.0,15.0,1
1,Thành phố Hà Nội,273,9787,Xã Trung Châu,Xa Trung Chau,Huyện Đan Phượng,Huyen Dan Phuong,Xa,8.076,1.109,8959,2061,315,1746,4514,1317,2702,495,4445,1098,2404,943,823,566,265,158,,,,1
1,Thành phố Hà Nội,273,9790,Xã Thọ An,Xa Tho An,Huyện Đan Phượng,Huyen Dan Phuong,Xa,5.591,2.0669999999999997,11558,2609,338,2271,5765,1576,3537,652,5793,1446,3153,1194,1045,687,372,289,0.0,1.0,1.0,1
1,Thành phố Hà Nội,273,9793,Xã Thọ Xuân,Xa Tho Xuan,Huyện Đan Phượng,Huyen Dan Phuong,Xa,4.474,2.363,10570,2430,361,2069,5283,1414,3267,602,5287,1297,2905,1085,1048,714,425,309,,,,1
1,Thành phố Hà Nội,273,9796,Xã Hồng Hà,Xa Hong Ha,Huyện Đan Phượng,Huyen Dan Phuong,Xa,9.863999999999999,1.27,12525,3056,524,2532,6306,1702,3902,702,6219,1477,3384,1358,1110,823,503,311,,,,1
1,Thành phố Hà Nội,273,9799,Xã Liên Hồng,Xa Lien Hong,Huyện Đan Phượng,Huyen Dan Phuong,Xa,5.275,1.501,7918,2190,553,1637,3989,1153,2374,462,3929,970,2106,853,734,512,281,157,,,,1
1,Thành phố Hà Nội,273,9802,Xã Liên Hà,Xa Lien Ha,Huyện Đan Phượng,Huyen Dan Phuong,Xa,3.4819999999999998,2.57,8951,2208,417,1791,4474,1332,2693,449,4477,1161,2471,845,880,661,363,279,,,,1
1,Thành phố Hà Nội,273,9805,Xã Hạ Mỗ,Xa Ha Mo,Huyện Đan Phượng,Huyen Dan Phuong,Xa,3.7710000000000004,2.3280000000000003,8777,2375,610,1765,4252,1105,2627,520,4525,1082,2412,1031,754,553,315,247,,,,1
1,Thành phố Hà Nội,273,9808,Xã Liên Trung,Xa Lien Trung,Huyện Đan Phượng,Huyen Dan Phuong,Xa,4.647,1.743,8100,2150,486,1664,4092,1172,2454,466,4008,1007,2160,841,807,577,350,216,,,,1
1,Thành phố Hà Nội,273,9811,Xã Phương Đình,Xa Phuong Dinh,Huyện Đan Phượng,Huyen Dan Phuong,Xa,6.255,2.032,12707,2932,392,2540,6406,1699,4007,700,6301,1418,3480,1403,1123,702,472,256,1.0,0.0,1.0,1
1,Thành phố Hà Nội,273,9814,Xã Thượng Mỗ,Xa Thuong Mo,Huyện Đan Phượng,Huyen Dan Phuong,Xa,3.5439999999999996,2.6289999999999996,9319,2189,360,1829,4657,1339,2872,446,4662,1198,2606,858,884,651,358,162,,,,1
1,Thành phố Hà Nội,273,9817,Xã Tân Hội,Xa Tan Hoi,Huyện Đan Phượng,Huyen Dan Phuong,Xa,5.547000000000001,3.455,19164,5478,1492,3986,9720,2431,6077,1212,9444,2008,5353,2083,1700,1022,668,608,0.0,1.0,1.0,1
1,Thành phố Hà Nội,273,9820,Xã Tân Lập,Xa Tan Lap,Huyện Đan Phượng,Huyen Dan Phuong,Xa,5.72,3.971,22711,6604,1873,4731,11381,3401,6845,1135,11330,2812,6417,2101,2187,1212,730,1317,4.0,1.0,5.0,1
1,Thành phố Hà Nội,273,9823,Xã Đan Phượng,Xa Dan Phuong,Huyện Đan Phượng,Huyen Dan Phuong,Xa,3.807,2.423,9224,2486,653,1833,4616,1263,2795,558,4608,1048,2505,1055,891,527,311,291,1.0,0.0,1.0,2
1,Thành phố Hà Nội,273,9826,Xã Đồng Tháp,Xa Dong Thap,Huyện Đan Phượng,Huyen Dan Phuong,Xa,2.767,3.0039999999999996,8313,1966,310,1656,4190,1140,2571,479,4123,989,2241,893,750,451,300,166,,,,1
1,Thành phố Hà Nội,273,9829,Xã Song Phượng,Xa Song Phuong,Huyện Đan Phượng,Huyen Dan Phuong,Xa,2.551,1.999,5100,1246,223,1023,2502,736,1471,295,2598,587,1424,587,454,283,176,157,,,,1
1,Thành phố Hà Nội,274,9832,Thị trấn Trạm Trôi,Thi tran Tram Troi,Huyện Hoài Đức,Huyen Hoai Duc,Thi tran,1.224,5.079,6217,1565,278,1287,3051,878,1855,318,3166,788,1776,602,624,362,203,245,4.0,4.0,8.0,1
1,Thành phố Hà Nội,274,9835,Xã Đức Thượng,Xa Duc Thuong,Huyện Hoài Đức,Huyen Hoai Duc,Xa,5.135,2.8989999999999996,14884,3820,741,3079,7456,2266,4541,649,7428,1917,4202,1309,1491,836,467,385,,,,1
1,Thành phố Hà Nội,274,9838,Xã Minh Khai,Xa Minh Khai,Huyện Hoài Đức,Huyen Hoai Duc,Xa,1.935,3.1630000000000003,6120,1461,222,1239,3039,844,1867,328,3081,747,1694,640,549,389,238,159,0.0,1.0,1.0,1
1,Thành phố Hà Nội,274,9841,Xã Dương Liễu,Xa Duong Lieu,Huyện Hoài Đức,Huyen Hoai Duc,Xa,4.319,3.088,13339,3143,470,2673,6625,1742,4114,769,6714,1556,3637,1521,1102,715,444,329,,,,1
1,Thành phố Hà Nội,274,9844,Xã Di Trạch,Xa Di Trach,Huyện Hoài Đức,Huyen Hoai Duc,Xa,2.823,3.761,10618,3204,1171,2033,5584,1471,3681,432,5034,1324,2852,858,977,465,226,620,,,,1
1,Thành phố Hà Nội,274,9847,Xã Đức Giang,Xa Duc Giang,Huyện Hoài Đức,Huyen Hoai Duc,Xa,3.284,3.905,12824,3417,734,2683,6455,1778,4025,652,6369,1543,3602,1224,1135,749,432,357,,,,1
1,Thành phố Hà Nội,274,9850,Xã Cát Quế,Xa Cat Que,Huyện Hoài Đức,Huyen Hoai Duc,Xa,4.282,4.053,17356,4084,545,3539,8785,2408,5597,780,8571,2182,4861,1528,1587,1030,582,423,0.0,1.0,1.0,1
1,Thành phố Hà Nội,274,9853,Xã Kim Chung,Xa Kim Chung,Huyện Hoài Đức,Huyen Hoai Duc,Xa,3.877,4.301,16677,4338,842,3496,8313,2599,5003,711,8364,2243,4825,1296,1703,927,469,1115,1.0,3.0,4.0,1
1,Thành phố Hà Nội,274,9856,Xã Yên Sở,Xa Yen So,Huyện Hoài Đức,Huyen Hoai Duc,Xa,4.984,2.22,11063,2839,587,2252,5460,1425,3286,749,5603,1245,2994,1364,956,601,374,347,,,,1
1,Thành phố Hà Nội,274,9859,Xã Sơn Đồng,Xa Son Dong,Huyện Hoài Đức,Huyen Hoai Duc,Xa,3.4530000000000003,2.937,10141,2663,564,2099,5160,1588,3086,486,4981,1256,2709,1016,1025,653,347,333,,,,1
1,Thành phố Hà Nội,274,9862,Xã Vân Canh,Xa Van Canh,Huyện Hoài Đức,Huyen Hoai Duc,Xa,4.4830000000000005,3.175,14235,3595,626,2969,7095,2222,4194,679,7140,1987,3870,1283,1446,726,398,391,,,,1
1,Thành phố Hà Nội,274,9865,Xã Đắc Sở,Xa Dac So,Huyện Hoài Đức,Huyen Hoai Duc,Xa,2.006,2.426,4868,1271,257,1014,2397,699,1452,246,2471,607,1336,528,485,284,173,137,,,,1
1,Thành phố Hà Nội,274,9868,Xã Lại Yên,Xa Lai Yen,Huyện Hoài Đức,Huyen Hoai Duc,Xa,3.358,2.298,7718,2196,606,1590,3849,1157,2250,442,3869,1010,2017,842,789,491,276,249,,,,1
1,Thành phố Hà Nội,274,9871,Xã Tiền Yên,Xa Tien Yen,Huyện Hoài Đức,Huyen Hoai Duc,Xa,3.088,2.265,6993,2000,514,1486,3463,943,2214,306,3530,852,1957,721,633,435,256,251,,,,1
1,Thành phố Hà Nội,274,9874,Xã Song Phương,Xa Song Phuong,Huyện Hoài Đức,Huyen Hoai Duc,Xa,5.709,2.3369999999999997,13340,3341,641,2700,6610,1877,4085,648,6730,1686,3714,1330,1303,801,489,363,,,,1
1,Thành phố Hà Nội,274,9877,Xã An Khánh,Xa An Khanh,Huyện Hoài Đức,Huyen Hoai Duc,Xa,8.468,4.843,41011,11437,2411,9026,20708,6580,12757,1371,20303,5728,11964,2611,4096,1920,966,1041,4.0,3.0,7.0,1
1,Thành phố Hà Nội,274,9880,Xã An Thượng,Xa An Thuong,Huyện Hoài Đức,Huyen Hoai Duc,Xa,7.846,2.146,16838,4362,899,3463,8503,2624,5083,796,8335,2324,4481,1530,1832,1085,546,498,,,,1
1,Thành phố Hà Nội,274,9883,Xã Vân Côn,Xa Van Con,Huyện Hoài Đức,Huyen Hoai Duc,Xa,6.6979999999999995,2.108,14115,3670,765,2905,7127,2226,4340,561,6988,1881,3886,1221,1586,991,552,377,,,,1
1,Thành phố Hà Nội,274,9889,Xã La Phù,Xa La Phu,Huyện Hoài Đức,Huyen Hoai Duc,Xa,3.464,3.425,11863,3231,729,2502,5951,1651,3714,586,5912,1525,3304,1083,1245,755,462,376,1.0,2.0,3.0,1
1,Thành phố Hà Nội,274,9892,Xã Đông La,Xa Dong La,Huyện Hoài Đức,Huyen Hoai Duc,Xa,4.494,2.839,12758,3306,666,2640,6384,2020,3757,607,6374,1826,3402,1146,1494,810,451,302,,,,1
1,Thành phố Hà Nội,275,4939,Xã Đông Xuân,Xa Dong Xuan,Huyện Quốc Oai,Huyen Quoc Oai,Xa,10.117,0.5379999999999999,5444,1279,138,1141,2744,754,1833,157,2700,687,1571,442,512,388,244,79,0.0,1.0,1.0,1
1,Thành phố Hà Nội,275,9895,Thị trấn Quốc Oai,Thi tran Quoc Oai,Huyện Quốc Oai,Huyen Quoc Oai,Thi tran,2.655,5.457999999999999,14491,3588,692,2896,7183,2019,4368,796,7308,1858,3891,1559,1293,983,542,340,7.0,3.0,10.0,1
1,Thành phố Hà Nội,275,9898,Xã Sài Sơn,Xa Sai Son,Huyện Quốc Oai,Huyen Quoc Oai,Xa,4.263,4.729,20161,5464,1347,4117,9985,2828,5981,1176,10176,2446,5473,2257,1955,1251,672,505,,,,1
1,Thành phố Hà Nội,275,9901,Xã Phượng Cách,Xa Phuong Cach,Huyện Quốc Oai,Huyen Quoc Oai,Xa,5.0889999999999995,1.253,6376,1710,393,1317,3157,1044,1803,310,3219,915,1680,624,703,449,200,149,,,,1
1,Thành phố Hà Nội,275,9904,Xã Yên Sơn,Xa Yen Son,Huyện Quốc Oai,Huyen Quoc Oai,Xa,10.994000000000002,0.708,7780,2079,472,1607,3893,1147,2318,428,3887,947,2087,853,727,524,291,223,1.0,0.0,1.0,1
1,Thành phố Hà Nội,275,9907,Xã Ngọc Liệp,Xa Ngoc Liep,Huyện Quốc Oai,Huyen Quoc Oai,Xa,2.093,4.317,9035,2453,609,1844,4571,1290,2866,415,4464,1092,2485,887,847,636,319,187,1.0,0.0,1.0,1
1,Thành phố Hà Nội,275,9910,Xã Ngọc Mỹ,Xa Ngoc My,Huyện Quốc Oai,Huyen Quoc Oai,Xa,5.565,2.162,12030,3156,742,2414,6017,1724,3607,686,6013,1472,3209,1332,1134,688,414,313,,,,1
1,Thành phố Hà Nội,275,9913,Xã Liệp Tuyết,Xa Liep Tuyet,Huyện Quốc Oai,Huyen Quoc Oai,Xa,3.6710000000000003,1.5330000000000001,5627,1464,348,1116,2801,786,1685,330,2826,685,1489,652,494,328,210,76,,,,1
1,Thành phố Hà Nội,275,9916,Xã Thạch Thán,Xa Thach Than,Huyện Quốc Oai,Huyen Quoc Oai,Xa,9.857999999999999,0.72,7101,2047,570,1477,3543,1008,2157,378,3558,902,1937,719,652,444,251,193,,,,1
1,Thành phố Hà Nội,275,9919,Xã Đồng Quang,Xa Dong Quang,Huyện Quốc Oai,Huyen Quoc Oai,Xa,6.3870000000000005,2.395,15297,4038,877,3161,7705,2293,4645,767,7592,2003,4089,1500,1565,1021,607,335,,,,1
1,Thành phố Hà Nội,275,9922,Xã Phú Cát,Xa Phu Cat,Huyện Quốc Oai,Huyen Quoc Oai,Xa,3.938,2.1590000000000003,8503,2153,399,1754,4243,1236,2696,311,4260,1156,2387,717,911,577,321,109,,,,1
1,Thành phố Hà Nội,275,9925,Xã Tuyết Nghĩa,Xa Tuyet Nghia,Huyện Quốc Oai,Huyen Quoc Oai,Xa,5.144,1.393,7167,1577,174,1403,3571,1021,2168,382,3596,899,1919,778,690,347,236,130,,,,1
1,Thành phố Hà Nội,275,9928,Xã Nghĩa Hương,Xa Nghia Huong,Huyện Quốc Oai,Huyen Quoc Oai,Xa,12.7,0.574,7286,2017,514,1503,3580,931,2219,430,3706,803,2075,828,606,400,302,238,,,,1
1,Thành phố Hà Nội,275,9931,Xã Cộng Hòa,Xa Cong Hoa,Huyện Quốc Oai,Huyen Quoc Oai,Xa,18.377,0.40700000000000003,7483,1817,313,1504,3773,955,2429,389,3710,805,2156,749,615,454,291,91,,,,1
1,Thành phố Hà Nội,275,9934,Xã Tân Phú,Xa Tan Phu,Huyện Quốc Oai,Huyen Quoc Oai,Xa,11.207,0.525,5887,1378,185,1193,3000,878,1877,245,2887,792,1591,504,619,403,241,127,,,,1
1,Thành phố Hà Nội,275,9937,Xã Đại Thành,Xa Dai Thanh,Huyện Quốc Oai,Huyen Quoc Oai,Xa,8.993,0.735,6606,1642,299,1343,3244,997,1995,252,3362,962,1792,608,817,404,208,115,,,,1
1,Thành phố Hà Nội,275,9940,Xã Phú Mãn,Xa Phu Man,Huyện Quốc Oai,Huyen Quoc Oai,Xa,4.462,0.523,2332,596,112,484,1153,311,762,80,1179,292,702,185,246,144,68,32,1.0,0.0,1.0,1
1,Thành phố Hà Nội,275,9943,Xã Cấn Hữu,Xa Can Huu,Huyện Quốc Oai,Huyen Quoc Oai,Xa,3.844,2.7710000000000004,10650,3054,884,2170,5347,1417,3266,664,5303,1235,2890,1178,929,556,396,252,0.0,1.0,1.0,1
1,Thành phố Hà Nội,275,9946,Xã Tân Hòa,Xa Tan Hoa,Huyện Quốc Oai,Huyen Quoc Oai,Xa,2.9210000000000003,2.8080000000000003,8202,1845,262,1583,4061,1108,2540,413,4141,1023,2299,819,751,493,341,98,0.0,1.0,1.0,1
1,Thành phố Hà Nội,275,9949,Xã Hòa Thạch,Xa Hoa Thach,Huyện Quốc Oai,Huyen Quoc Oai,Xa,2.698,5.0760000000000005,13696,3446,643,2803,6764,2011,4142,611,6932,1893,3783,1256,1426,943,555,224,0.0,1.0,1.0,1
1,Thành phố Hà Nội,275,9952,Xã Đông Yên,Xa Dong Yen,Huyện Quốc Oai,Huyen Quoc Oai,Xa,16.153,0.821,13258,3128,501,2627,6663,1966,4015,682,6595,1696,3510,1389,1299,794,393,270,,,,1
1,Thành phố Hà Nội,276,4927,Xã Yên Trung,Xa Yen Trung,Huyện Thạch Thất,Huyen Thach That,Xa,2.9760000000000004,1.294,3850,941,143,798,1966,523,1312,131,1884,470,1069,345,372,236,117,32,,,,1
1,Thành phố Hà Nội,276,4930,Xã Yên Bình,Xa Yen Binh,Huyện Thạch Thất,Huyen Thach That,Xa,5.31,1.379,7323,1833,288,1545,3678,1093,2257,328,3645,956,2018,671,808,459,248,53,,,,1
1,Thành phố Hà Nội,276,4936,Xã Tiến Xuân,Xa Tien Xuan,Huyện Thạch Thất,Huyen Thach That,Xa,4.088,1.86,7605,1773,217,1556,3846,1111,2452,283,3759,955,2083,721,774,550,291,68,,,,1
1,Thành phố Hà Nội,276,9955,Thị trấn Liên Quan,Thi tran Lien Quan,Huyện Thạch Thất,Huyen Thach That,Thi tran,8.783,0.746,6552,1829,499,1330,3276,895,2006,375,3276,740,1790,746,576,408,264,179,5.0,3.0,8.0,1
1,Thành phố Hà Nội,276,9958,Xã Đại Đồng,Xa Dai Dong,Huyện Thạch Thất,Huyen Thach That,Xa,6.225,1.6540000000000001,10294,2869,776,2093,5031,1393,3083,555,5263,1207,2867,1189,897,689,428,370,,,,1
1,Thành phố Hà Nội,276,9961,Xã Cẩm Yên,Xa Cam Yen,Huyện Thạch Thất,Huyen Thach That,Xa,4.78,1.0979999999999999,5247,1232,188,1044,2615,729,1644,242,2632,617,1450,565,474,308,206,81,,,,1
1,Thành phố Hà Nội,276,9964,Xã Lại Thượng,Xa Lai Thuong,Huyện Thạch Thất,Huyen Thach That,Xa,5.048,1.983,10009,2555,502,2053,5012,1418,3090,504,4997,1179,2694,1124,963,530,361,156,,,,1
1,Thành phố Hà Nội,276,9967,Xã Phú Kim,Xa Phu Kim,Huyện Thạch Thất,Huyen Thach That,Xa,4.62,2.116,9777,2942,983,1959,4856,1410,2875,571,4921,1198,2585,1138,939,624,374,70,,,,1
1,Thành phố Hà Nội,276,9970,Xã Hương Ngải,Xa Huong Ngai,Huyện Thạch Thất,Huyen Thach That,Xa,3.158,2.6860000000000004,8482,2444,755,1689,4207,1200,2476,531,4275,981,2210,1084,745,508,325,135,,,,2
1,Thành phố Hà Nội,276,9973,Xã Canh Nậu,Xa Canh Nau,Huyện Thạch Thất,Huyen Thach That,Xa,11.759,1.2670000000000001,14897,3490,498,2992,7574,2158,4789,627,7323,1894,4094,1335,1336,1076,571,363,,,,1
1,Thành phố Hà Nội,276,9976,Xã Kim Quan,Xa Kim Quan,Huyện Thạch Thất,Huyen Thach That,Xa,2.734,3.207,8768,2360,580,1780,4379,1320,2555,504,4389,1183,2283,923,864,565,300,180,,,,1
1,Thành phố Hà Nội,276,9979,Xã Dị Nậu,Xa Di Nau,Huyện Thạch Thất,Huyen Thach That,Xa,30.57,0.251,7682,1928,381,1547,3802,1073,2396,333,3880,1018,2064,798,647,495,280,127,,,,1
1,Thành phố Hà Nội,276,9982,Xã Bình Yên,Xa Binh Yen,Huyện Thạch Thất,Huyen Thach That,Xa,7.172999999999999,1.702,12210,3026,521,2505,6053,1864,3655,534,6157,1653,3361,1143,1299,827,454,231,1.0,1.0,2.0,1
1,Thành phố Hà Nội,276,9985,Xã Chàng Sơn,Xa Chang Son,Huyện Thạch Thất,Huyen Thach That,Xa,1.861,5.386,10024,2615,554,2061,5065,1526,2992,547,4959,1323,2692,944,940,769,432,295,,,,1
1,Thành phố Hà Nội,276,9988,Xã Thạch Hoà,Xa Thach Hoa,Huyện Thạch Thất,Huyen Thach That,Xa,4.655,2.64,12290,2762,851,1911,7200,1240,5606,354,5090,1061,3323,706,754,511,335,3617,4.0,2.0,6.0,1
1,Thành phố Hà Nội,276,9991,Xã Cần Kiệm,Xa Can Kiem,Huyện Thạch Thất,Huyen Thach That,Xa,8.496,1.1540000000000001,9807,2434,506,1928,4837,1479,2839,519,4970,1365,2511,1094,987,679,310,207,,,,1
1,Thành phố Hà Nội,276,9994,Xã Hữu Bằng,Xa Huu Bang,Huyện Thạch Thất,Huyen Thach That,Xa,3.3560000000000003,5.207999999999999,17477,4494,1021,3473,8885,2752,5213,920,8592,2397,4708,1487,1881,1458,674,184,,,,1
